CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,MaritalStatus,AgeGroup,Gender,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,PreferedOrderCat,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount,R_Score,F_Score,M_Score,RFM_Score,UserSegment,PreferredLoginDevice_encoded,MaritalStatus_encoded,Gender_encoded,PreferedOrderCat_encoded,Cluster,ClusterName,ChurnProbability,RiskLevel
50130,0,2.0,Mobile Phone,3,26.0,Married,3,Male,2.0,1.0,14.0,2.0,Laptop & Accessory,3,2,0,1.0,169.31,5,1,3,513,低价值用户,0,1,1,3,1,新用户,0.07,低风险
50131,0,3.0,Phone,1,6.0,Divorced,3,Female,3.0,1.0,12.0,2.0,Laptop & Accessory,1,3,0,1.0,148.98,5,1,2,512,低价值用户,2,0,0,3,2,普通活跃用户,0.12,低风险
50132,0,15.0,Phone,1,14.0,Married,4,Female,2.0,7.0,11.0,8.0,Household,1,5,1,4.0,125.93,2,5,1,251,普通用户,2,1,0,2,0,高价值忠诚用户,0.02,低风险
50133,0,13.0,Mobile Phone,1,8.0,Married,3,Male,2.0,3.0,15.0,9.0,Others,1,3,0,0.0,294.36,1,4,5,145,高价值用户,0,1,1,5,1,新用户,0.03,低风险
50134,0,24.0,Phone,1,6.0,Divorced,3,Male,3.0,1.0,11.0,0.0,Household,2,2,0,1.0,127.23,5,1,1,511,低价值用户,2,0,1,2,2,普通活跃用户,0.01,低风险
50135,1,3.0,Pad,1,35.0,Single,4,Male,3.0,1.0,11.0,4.0,Household,1,4,0,1.0,134.79,3,1,1,311,低价值用户,1,2,1,2,2,普通活跃用户,0.75,高风险
50136,0,5.0,Pad,1,13.0,Divorced,2,Male,3.0,1.0,20.0,3.0,Household,2,4,0,0.0,127.94,4,1,1,411,低价值用户,1,0,1,2,2,普通活跃用户,0.03,低风险
50137,0,11.0,Pad,3,8.0,Divorced,4,Male,2.0,7.0,18.0,5.0,Laptop & Accessory,4,2,0,6.0,152.49,2,5,2,252,普通用户,1,0,1,3,0,高价值忠诚用户,0.06,低风险
50138,0,9.0,Phone,1,8.0,Single,4,Male,2.0,1.0,13.0,4.0,Laptop & Accessory,5,5,0,0.0,121.76,3,1,1,311,低价值用户,2,2,1,3,2,普通活跃用户,0.03,低风险
50139,0,19.0,Mobile Phone,3,8.0,Divorced,5,Female,3.0,7.0,12.0,7.0,Grocery,4,4,1,1.0,268.72,2,5,5,255,高价值用户,0,0,0,1,3,低价值用户,0.01,低风险
50140,1,3.0,Phone,1,8.0,Single,3,Male,3.0,1.0,11.0,0.0,Household,3,3,0,1.0,134.85,5,1,1,511,低价值用户,2,2,1,2,2,普通活跃用户,0.36,中风险
50141,0,2.0,Mobile Phone,3,8.0,Divorced,4,Male,3.0,1.0,19.0,0.0,Laptop & Accessory,3,4,0,0.0,166.44,5,1,3,513,低价值用户,0,0,1,3,1,新用户,0.07,低风险
50142,0,4.0,Mobile Phone,1,29.0,Divorced,4,Male,3.0,7.0,21.0,8.0,Laptop & Accessory,1,2,0,1.0,155.82,2,5,3,253,中等价值用户,0,0,1,3,1,新用户,0.0,低风险
50143,0,3.0,Pad,1,11.0,Married,2,Male,2.0,1.0,12.0,5.0,Laptop & Accessory,2,5,0,1.0,140.0,2,1,1,211,低价值用户,1,1,1,3,2,普通活跃用户,0.03,低风险
50144,0,18.0,Mobile Phone,1,26.0,Divorced,3,Male,3.0,2.0,14.0,10.0,Grocery,1,2,1,0.0,234.96,1,2,5,125,普通用户,0,0,1,1,3,低价值用户,0.01,低风险
50145,0,9.0,Phone,1,12.0,Divorced,3,Male,2.0,10.0,11.0,11.0,Household,1,2,0,4.0,132.1,1,5,1,151,普通用户,2,0,1,2,0,高价值忠诚用户,0.08,低风险
50146,0,28.0,Mobile Phone,1,6.0,Single,3,Male,2.0,4.0,14.0,13.0,Others,1,5,1,1.0,290.45,1,4,5,145,高价值用户,0,2,1,5,0,高价值忠诚用户,0.02,低风险
50147,1,13.0,Pad,1,35.0,Divorced,3,Male,2.0,9.0,12.0,3.0,Fashion,2,4,1,5.0,218.49,4,5,5,455,高价值用户,1,0,1,0,0,高价值忠诚用户,0.77,高风险
50148,0,9.0,Phone,1,15.0,Divorced,3,Male,3.0,1.0,23.0,4.0,Household,2,2,0,1.0,120.7,3,1,1,311,低价值用户,2,0,1,2,2,普通活跃用户,0.05,低风险
50149,0,13.0,Mobile Phone,3,12.0,Divorced,3,Male,3.0,1.0,14.0,1.0,Laptop & Accessory,5,2,0,0.0,165.02,5,1,3,513,低价值用户,0,0,1,3,1,新用户,0.02,低风险
50150,0,3.0,Phone,1,9.0,Single,4,Male,3.0,1.0,17.0,0.0,Household,2,3,0,1.0,132.3,5,1,1,511,低价值用户,2,2,1,2,2,普通活跃用户,0.2,中风险
50151,0,13.0,Pad,1,6.0,Married,3,Female,0.0,2.0,18.0,2.0,Fashion,3,2,1,0.0,236.03,5,2,5,525,普通用户,1,1,0,0,3,低价值用户,0.0,低风险
50152,0,2.0,Mobile Phone,1,28.0,Married,2,Female,3.0,6.0,18.0,3.0,Fashion,8,4,0,5.0,219.96,4,5,5,455,高价值用户,0,1,0,0,3,低价值用户,0.34,中风险
50153,0,11.0,Mobile Phone,3,13.0,Married,2,Female,2.0,7.0,24.0,7.0,Laptop & Accessory,2,5,1,0.0,156.05,2,5,3,253,中等价值用户,0,1,0,3,1,新用户,0.03,低风险
50154,0,3.0,Pad,1,6.0,Married,3,Female,2.0,1.0,20.0,4.0,Laptop & Accessory,2,4,0,0.0,163.97,3,1,3,313,低价值用户,1,1,0,3,2,普通活跃用户,0.04,低风险
50155,0,23.0,Mobile Phone,1,10.0,Married,3,Male,3.0,1.0,14.0,6.0,Others,4,4,0,1.0,291.44,2,1,5,215,低价值用户,0,1,1,5,1,新用户,0.0,低风险
50156,0,26.0,Mobile Phone,1,9.0,Divorced,3,Male,2.0,1.0,16.0,3.0,Grocery,4,3,1,1.0,275.84,4,1,5,415,低价值用户,0,0,1,1,3,低价值用户,0.01,低风险
50157,0,15.0,Phone,3,6.0,Divorced,3,Male,2.0,11.0,25.0,6.0,Laptop & Accessory,2,3,0,4.0,149.07,2,5,2,252,普通用户,2,0,1,3,0,高价值忠诚用户,0.0,低风险
50158,0,2.0,Pad,3,8.0,Single,3,Male,2.0,1.0,18.0,9.0,Laptop & Accessory,2,2,0,0.0,145.54,1,1,2,112,低价值用户,1,2,1,3,2,普通活跃用户,0.08,低风险
50159,0,28.0,Mobile Phone,1,26.0,Divorced,3,Male,2.0,1.0,19.0,8.0,Laptop & Accessory,4,2,1,1.0,154.15,2,1,3,213,低价值用户,0,0,1,3,1,新用户,0.0,低风险
50160,0,3.0,Pad,1,17.0,Divorced,3,Male,2.0,3.0,13.0,3.0,Laptop & Accessory,2,5,1,2.0,147.41,4,4,2,442,普通用户,1,0,1,3,2,普通活跃用户,0.03,低风险
50161,0,9.0,Phone,1,6.0,Single,3,Female,2.0,5.0,12.0,7.0,Household,2,2,0,1.0,121.15,2,5,1,251,普通用户,2,2,0,2,2,普通活跃用户,0.05,低风险
50162,1,7.0,Pad,1,30.0,Married,3,Male,3.0,1.0,22.0,0.0,Household,4,3,1,0.0,131.61,5,1,1,511,低价值用户,1,1,1,2,2,普通活跃用户,0.85,高风险
50163,0,11.0,Mobile Phone,1,29.0,Married,3,Male,2.0,1.0,14.0,2.0,Laptop & Accessory,10,2,0,0.0,157.45,5,1,3,513,低价值用户,0,1,1,3,1,新用户,0.01,低风险
50164,1,3.0,Phone,1,14.0,Married,3,Male,2.0,1.0,13.0,2.0,Household,3,4,1,1.0,123.73,5,1,1,511,低价值用户,2,1,1,2,2,普通活跃用户,0.91,高风险
50165,0,1.0,Phone,1,14.0,Single,3,Female,3.0,1.0,21.0,2.0,Household,2,2,0,0.0,133.1,5,1,1,511,低价值用户,2,2,0,2,2,普通活跃用户,0.09,低风险
50166,0,22.0,Pad,1,16.0,Single,3,Female,2.0,1.0,11.0,2.0,Others,10,5,1,1.0,286.65,5,1,5,515,低价值用户,1,2,0,5,1,新用户,0.01,低风险
50167,0,9.0,Phone,1,9.0,Single,3,Male,1.0,7.0,12.0,7.0,Laptop & Accessory,5,4,0,6.0,144.85,2,5,2,252,普通用户,2,2,1,3,0,高价值忠诚用户,0.05,低风险
50168,0,4.0,Pad,3,11.0,Married,3,Female,3.0,2.0,11.0,2.0,Household,2,4,0,0.0,127.89,5,2,1,521,普通用户,1,1,0,2,2,普通活跃用户,0.06,低风险
50169,1,3.0,Mobile Phone,3,10.0,Single,4,Male,2.0,7.0,12.0,4.0,Laptop & Accessory,2,2,1,7.0,158.28,3,5,3,353,中等价值用户,0,2,1,3,0,高价值忠诚用户,0.86,高风险
50170,0,13.0,Pad,1,14.0,Divorced,3,Male,2.0,1.0,12.0,2.0,Household,2,2,1,0.0,123.26,5,1,1,511,低价值用户,1,0,1,2,2,普通活跃用户,0.04,低风险
50171,0,15.0,Pad,3,32.0,Divorced,3,Female,3.0,2.0,14.0,8.0,Grocery,6,4,0,2.0,235.25,2,2,5,225,普通用户,1,0,0,1,3,低价值用户,0.03,低风险
50172,1,9.0,Mobile Phone,1,9.0,Single,3,Male,2.0,1.0,13.0,0.0,Mobile Phone,2,3,0,0.0,114.2,5,1,1,511,低价值用户,0,2,1,4,2,普通活跃用户,0.95,高风险
50173,0,8.0,Mobile Phone,3,22.0,Divorced,3,Male,3.0,6.0,15.0,9.0,Fashion,1,4,0,3.0,180.2,1,5,4,154,高价值用户,0,0,1,0,3,低价值用户,0.01,低风险
50174,0,9.0,Pad,1,24.0,Divorced,2,Male,2.0,1.0,18.0,0.0,Mobile Phone,5,2,0,0.0,136.88,5,1,1,511,低价值用户,1,0,1,4,2,普通活跃用户,0.03,低风险
50175,0,24.0,Mobile Phone,1,8.0,Married,5,Male,2.0,1.0,18.0,2.0,Laptop & Accessory,6,4,0,0.0,154.82,5,1,3,513,低价值用户,0,1,1,3,1,新用户,0.01,低风险
50176,0,14.0,Mobile Phone,3,8.0,Single,3,Male,2.0,2.0,19.0,4.0,Grocery,2,4,0,1.0,260.15,3,2,5,325,普通用户,0,2,1,1,3,低价值用户,0.02,低风险
50177,0,3.0,Mobile Phone,3,16.0,Single,4,Female,3.0,1.0,12.0,0.0,Mobile Phone,2,3,0,1.0,112.0,5,1,1,511,低价值用户,0,2,0,4,1,新用户,0.17,低风险
50178,0,1.0,Mobile Phone,1,22.0,Single,2,Male,3.0,1.0,19.0,7.0,Laptop & Accessory,1,5,0,0.0,156.61,2,1,3,213,低价值用户,0,2,1,3,1,新用户,0.36,中风险
50179,0,4.0,Mobile Phone,3,13.0,Divorced,2,Male,3.0,7.0,11.0,7.0,Laptop & Accessory,5,2,0,3.0,169.29,2,5,3,253,中等价值用户,0,0,1,3,0,高价值忠诚用户,0.02,低风险
50180,0,12.0,Mobile Phone,1,6.0,Married,2,Male,2.0,3.0,17.0,7.0,Fashion,1,2,0,3.0,196.13,2,4,4,244,高价值用户,0,1,1,0,3,低价值用户,0.04,低风险
50181,0,9.0,Pad,1,30.0,Divorced,3,Female,2.0,1.0,15.0,8.0,Laptop & Accessory,8,4,0,0.0,156.74,2,1,3,213,低价值用户,1,0,0,3,1,新用户,0.04,低风险
50182,0,5.0,Mobile Phone,3,13.0,Divorced,4,Male,3.0,4.0,14.0,8.0,Laptop & Accessory,2,3,0,1.0,154.84,2,4,3,243,中等价值用户,0,0,1,3,1,新用户,0.01,低风险
50183,0,11.0,Mobile Phone,1,31.0,Divorced,4,Female,2.0,1.0,17.0,3.0,Fashion,4,4,0,1.0,220.61,4,1,5,415,低价值用户,0,0,0,0,3,低价值用户,0.0,低风险
50184,0,33.0,Pad,1,6.0,Married,5,Male,2.0,1.0,13.0,2.0,Laptop & Accessory,3,3,1,1.0,156.6,5,1,3,513,低价值用户,1,1,1,3,2,普通活跃用户,0.0,低风险
50185,0,4.0,Phone,1,11.0,Divorced,3,Male,2.0,1.0,12.0,3.0,Mobile Phone,1,2,1,0.0,148.21,4,1,2,412,低价值用户,2,0,1,4,2,普通活跃用户,0.05,低风险
50186,0,4.0,Mobile Phone,2,8.0,Divorced,4,Male,3.0,1.0,12.0,0.0,Laptop & Accessory,4,5,0,0.0,164.1,5,1,3,513,低价值用户,0,0,1,3,1,新用户,0.03,低风险
50187,0,18.0,Pad,1,13.0,Married,3,Male,3.0,9.0,18.0,11.0,Fashion,2,5,0,5.0,152.1,1,5,2,152,普通用户,1,1,1,0,0,高价值忠诚用户,0.0,低风险
50188,0,4.0,Phone,1,8.0,Married,3,Male,3.0,2.0,18.0,2.0,Household,1,2,1,1.0,126.95,5,2,1,521,普通用户,2,1,1,2,2,普通活跃用户,0.01,低风险
50189,0,6.0,Pad,1,11.0,Divorced,3,Female,3.0,8.0,11.0,3.0,Fashion,7,4,0,2.0,218.78,4,5,5,455,高价值用户,1,0,0,0,3,低价值用户,0.06,低风险
50190,0,12.0,Mobile Phone,1,16.0,Divorced,3,Male,2.0,11.0,14.0,10.0,Grocery,2,5,1,1.0,270.68,1,5,5,155,高价值用户,0,0,1,1,0,高价值忠诚用户,0.01,低风险
50191,0,16.0,Pad,1,14.0,Single,3,Female,2.0,1.0,19.0,7.0,Household,1,2,0,0.0,124.55,2,1,1,211,低价值用户,1,2,0,2,2,普通活跃用户,0.03,低风险
50192,0,22.0,Mobile Phone,1,6.0,Single,4,Female,2.0,2.0,12.0,7.0,Grocery,8,3,1,1.0,239.64,2,2,5,225,普通用户,0,2,0,1,3,低价值用户,0.03,低风险
50193,1,15.0,Phone,1,14.0,Divorced,4,Male,2.0,7.0,15.0,7.0,Laptop & Accessory,3,4,0,7.0,149.41,2,5,2,252,普通用户,2,0,1,3,0,高价值忠诚用户,0.07,低风险
50194,0,3.0,Phone,1,14.0,Single,3,Female,2.0,1.0,12.0,2.0,Household,2,4,1,0.0,124.78,5,1,1,511,低价值用户,2,2,0,2,2,普通活跃用户,0.07,低风险
50195,0,5.0,Mobile Phone,3,14.0,Divorced,4,Female,3.0,11.0,11.0,9.0,Laptop & Accessory,2,4,1,6.0,152.28,1,5,2,152,普通用户,0,0,0,3,0,高价值忠诚用户,0.02,低风险
50196,0,3.0,Phone,3,8.0,Single,3,Male,3.0,1.0,11.0,4.0,Laptop & Accessory,2,3,1,1.0,144.78,3,1,2,312,低价值用户,2,2,1,3,2,普通活跃用户,0.26,中风险
50197,0,4.0,Mobile Phone,3,13.0,Married,3,Male,3.0,1.0,12.0,7.0,Laptop & Accessory,5,2,0,0.0,175.47,2,1,4,214,低价值用户,0,1,1,3,1,新用户,0.02,低风险
50198,0,5.0,Mobile Phone,1,8.0,Single,2,Female,3.0,1.0,16.0,7.0,Laptop & Accessory,8,2,0,1.0,150.55,2,1,2,212,低价值用户,0,2,0,3,1,新用户,0.01,低风险
50199,1,3.0,Phone,1,8.0,Divorced,5,Male,2.0,2.0,13.0,2.0,Household,6,2,1,2.0,134.64,5,2,1,521,普通用户,2,0,1,2,2,普通活跃用户,0.82,高风险
50200,0,3.0,Mobile Phone,1,34.0,Divorced,3,Female,3.0,1.0,13.0,9.0,Laptop & Accessory,2,2,0,0.0,157.75,1,1,3,113,低价值用户,0,0,0,3,1,新用户,0.16,低风险
50201,0,4.0,Pad,1,13.0,Divorced,4,Female,2.0,8.0,24.0,9.0,Fashion,2,3,0,3.0,189.43,1,5,4,154,高价值用户,1,0,0,0,0,高价值忠诚用户,0.0,低风险
50202,0,12.0,Pad,1,5.0,Divorced,4,Male,2.0,13.0,15.0,3.0,Others,2,2,0,9.0,292.72,4,5,5,455,高价值用户,1,0,1,5,0,高价值忠诚用户,0.06,低风险
50203,1,2.0,Mobile Phone,3,9.0,Divorced,3,Female,2.0,1.0,18.0,0.0,Laptop & Accessory,5,3,1,1.0,152.38,5,1,2,512,低价值用户,0,0,0,3,1,新用户,0.76,高风险
50204,0,6.0,Pad,3,16.0,Single,4,Male,2.0,1.0,14.0,1.0,Laptop & Accessory,4,2,0,1.0,146.82,5,1,2,512,低价值用户,1,2,1,3,2,普通活跃用户,0.08,低风险
50205,0,23.0,Mobile Phone,1,11.0,Divorced,3,Male,2.0,1.0,11.0,1.0,Others,5,3,0,1.0,283.0,5,1,5,515,低价值用户,0,0,1,5,1,新用户,0.01,低风险
50206,0,16.0,Pad,1,16.0,Married,4,Female,2.0,1.0,11.0,0.0,Laptop & Accessory,2,3,0,0.0,152.57,5,1,2,512,低价值用户,1,1,0,3,2,普通活跃用户,0.01,低风险
50207,0,3.0,Pad,3,6.0,Divorced,3,Male,3.0,1.0,13.0,4.0,Laptop & Accessory,1,4,1,0.0,163.49,3,1,3,313,低价值用户,1,0,1,3,2,普通活跃用户,0.0,低风险
50208,0,27.0,Pad,1,26.0,Single,3,Female,2.0,1.0,12.0,3.0,Laptop & Accessory,4,3,0,1.0,148.69,4,1,2,412,低价值用户,1,2,0,3,2,普通活跃用户,0.0,低风险
50209,0,16.0,Mobile Phone,1,13.0,Divorced,3,Female,2.0,1.0,16.0,0.0,Fashion,9,5,0,1.0,199.85,5,1,4,514,低价值用户,0,0,0,0,3,低价值用户,0.05,低风险
50210,0,18.0,Phone,1,14.0,Divorced,3,Male,3.0,9.0,14.0,8.0,Laptop & Accessory,10,2,0,7.0,136.97,2,5,1,251,普通用户,2,0,1,3,0,高价值忠诚用户,0.01,低风险
50211,0,13.0,Mobile Phone,3,6.0,Divorced,5,Male,2.0,1.0,22.0,2.0,Laptop & Accessory,3,2,1,1.0,174.57,5,1,4,514,低价值用户,0,0,1,3,1,新用户,0.07,低风险
50212,1,9.0,Phone,1,14.0,Divorced,5,Male,3.0,1.0,11.0,7.0,Household,2,5,1,1.0,121.19,2,1,1,211,低价值用户,2,0,1,2,2,普通活跃用户,0.54,高风险
50213,0,2.0,Phone,1,15.0,Single,4,Male,1.0,2.0,17.0,2.0,Mobile Phone,1,2,0,2.0,139.83,5,2,1,521,普通用户,2,2,1,4,2,普通活跃用户,0.06,低风险
50214,0,3.0,Mobile Phone,3,11.0,Married,4,Female,1.0,1.0,13.0,2.0,Laptop & Accessory,2,3,0,0.0,161.18,5,1,3,513,低价值用户,0,1,0,3,2,普通活跃用户,0.02,低风险
50215,0,3.0,Mobile Phone,3,14.0,Divorced,3,Female,2.0,1.0,18.0,7.0,Laptop & Accessory,2,4,0,0.0,162.14,2,1,3,213,低价值用户,0,0,0,3,1,新用户,0.14,低风险
50216,0,13.0,Mobile Phone,1,11.0,Married,3,Male,3.0,1.0,16.0,4.0,Laptop & Accessory,8,2,0,0.0,163.47,3,1,3,313,低价值用户,0,1,1,3,1,新用户,0.0,低风险
50217,0,11.0,Mobile Phone,1,21.0,Married,4,Male,3.0,2.0,14.0,3.0,Fashion,1,2,1,1.0,215.1,4,2,5,425,普通用户,0,1,1,0,3,低价值用户,0.0,低风险
50218,0,4.0,Mobile Phone,1,13.0,Single,3,Female,2.0,4.0,14.0,10.0,Fashion,2,2,1,2.0,171.43,1,4,3,143,中等价值用户,0,2,0,0,3,低价值用户,0.01,低风险
50219,0,2.0,Mobile Phone,3,16.0,Married,4,Female,2.0,1.0,14.0,7.0,Laptop & Accessory,2,4,1,0.0,182.68,2,1,4,214,低价值用户,0,1,0,3,1,新用户,0.04,低风险
50220,0,8.0,Mobile Phone,1,11.0,Single,3,Male,3.0,1.0,13.0,13.0,Fashion,1,4,0,0.0,180.95,1,1,4,114,低价值用户,0,2,1,0,3,低价值用户,0.05,低风险
50221,0,3.0,Phone,1,32.0,Married,3,Male,3.0,1.0,12.0,2.0,Household,2,2,0,1.0,129.04,5,1,1,511,低价值用户,2,1,1,2,2,普通活跃用户,0.01,低风险
50222,0,14.0,Mobile Phone,1,12.0,Single,4,Male,3.0,1.0,15.0,2.0,Laptop & Accessory,7,4,1,1.0,160.32,5,1,3,513,低价值用户,0,2,1,3,1,新用户,0.0,低风险
50223,0,23.0,Pad,3,10.0,Single,3,Male,3.0,1.0,19.0,0.0,Laptop & Accessory,4,3,0,0.0,129.76,5,1,1,511,低价值用户,1,2,1,3,2,普通活跃用户,0.03,低风险
50224,0,15.0,Mobile Phone,1,29.0,Single,3,Female,2.0,2.0,14.0,0.0,Grocery,3,2,0,0.0,259.92,5,2,5,525,普通用户,0,2,0,1,3,低价值用户,0.01,低风险
50225,0,2.0,Pad,3,8.0,Divorced,3,Male,3.0,1.0,14.0,2.0,Laptop & Accessory,2,3,0,1.0,146.49,5,1,2,512,低价值用户,1,0,1,3,2,普通活跃用户,0.05,低风险
50226,0,15.0,Phone,2,8.0,Married,3,Male,3.0,1.0,11.0,0.0,Household,1,3,1,1.0,126.96,5,1,1,511,低价值用户,2,1,1,2,2,普通活跃用户,0.03,低风险
50227,0,5.0,Phone,1,14.0,Divorced,3,Female,3.0,1.0,13.0,7.0,Household,2,4,0,0.0,123.7,2,1,1,211,低价值用户,2,0,0,2,2,普通活跃用户,0.04,低风险
50228,0,21.0,Mobile Phone,3,35.0,Divorced,3,Female,3.0,1.0,21.0,3.0,Fashion,4,3,0,0.0,225.04,4,1,5,415,低价值用户,0,0,0,0,3,低价值用户,0.03,低风险
50229,0,13.0,Mobile Phone,1,12.0,Married,2,Male,2.0,6.0,13.0,7.0,Laptop & Accessory,5,5,1,2.0,159.74,2,5,3,253,中等价值用户,0,1,1,3,1,新用户,0.0,低风险
50230,0,3.0,Pad,3,31.0,Divorced,3,Female,2.0,2.0,12.0,2.0,Laptop & Accessory,8,3,1,1.0,147.36,5,2,2,522,普通用户,1,0,0,3,2,普通活跃用户,0.52,高风险
50231,0,3.0,Mobile Phone,3,6.0,Divorced,3,Male,2.0,7.0,17.0,7.0,Laptop & Accessory,2,3,0,2.0,152.96,2,5,2,252,普通用户,0,0,1,3,1,新用户,0.25,中风险
50232,0,15.0,Mobile Phone,1,8.0,Single,4,Male,3.0,1.0,23.0,0.0,Laptop & Accessory,4,2,0,0.0,167.81,5,1,3,513,低价值用户,0,2,1,3,1,新用户,0.01,低风险
50233,1,9.0,Pad,3,6.0,Single,4,Female,2.0,1.0,11.0,2.0,Household,2,4,1,1.0,121.74,5,1,1,511,低价值用户,1,2,0,2,2,普通活跃用户,0.95,高风险
50234,0,9.0,Pad,3,6.0,Single,3,Female,2.0,1.0,15.0,0.0,Laptop & Accessory,5,2,0,1.0,166.53,5,1,3,513,低价值用户,1,2,0,3,2,普通活跃用户,0.22,中风险
50235,0,9.0,Pad,3,9.0,Divorced,4,Male,2.0,1.0,11.0,12.0,Fashion,5,2,0,0.0,196.99,1,1,4,114,低价值用户,1,0,1,0,3,低价值用户,0.01,低风险
50236,0,33.0,Mobile Phone,1,6.0,Divorced,3,Male,2.0,1.0,11.0,2.0,Laptop & Accessory,3,3,0,1.0,167.55,5,1,3,513,低价值用户,0,0,1,3,1,新用户,0.0,低风险
50237,0,9.0,Phone,1,16.0,Divorced,2,Female,2.0,1.0,13.0,7.0,Household,4,3,1,0.0,122.13,2,1,1,211,低价值用户,2,0,0,2,2,普通活跃用户,0.01,低风险
50238,0,3.0,Pad,3,14.0,Single,3,Male,2.0,2.0,24.0,2.0,Household,2,2,0,0.0,126.1,5,2,1,521,普通用户,1,2,1,2,2,普通活跃用户,0.1,低风险
50239,1,3.0,Phone,3,11.0,Single,3,Female,3.0,1.0,13.0,0.0,Household,2,3,1,1.0,128.51,5,1,1,511,低价值用户,2,2,0,2,2,普通活跃用户,0.62,高风险
50240,0,13.0,Phone,1,16.0,Divorced,3,Female,3.0,1.0,20.0,3.0,Household,7,5,0,1.0,134.52,4,1,1,411,低价值用户,2,0,0,2,2,普通活跃用户,0.01,低风险
50241,0,19.0,Pad,1,13.0,Divorced,3,Female,1.0,1.0,14.0,0.0,Laptop & Accessory,3,3,0,0.0,152.58,5,1,2,512,低价值用户,1,0,0,3,2,普通活跃用户,0.02,低风险
50242,1,4.0,Pad,3,10.0,Single,3,Male,2.0,7.0,18.0,7.0,Laptop & Accessory,2,4,0,7.0,193.55,2,5,4,254,高价值用户,1,2,1,3,0,高价值忠诚用户,0.94,高风险
50243,0,23.0,Mobile Phone,1,16.0,Single,4,Male,3.0,1.0,15.0,3.0,Fashion,7,2,0,0.0,204.96,4,1,4,414,低价值用户,0,2,1,0,3,低价值用户,0.02,低风险
50244,1,3.0,Mobile Phone,3,28.0,Divorced,4,Male,3.0,1.0,12.0,0.0,Laptop & Accessory,3,3,1,1.0,163.8,5,1,3,513,低价值用户,0,0,1,3,1,新用户,0.93,高风险
50245,0,4.0,Phone,1,14.0,Single,4,Male,2.0,2.0,16.0,2.0,Household,1,4,1,1.0,126.57,5,2,1,521,普通用户,2,2,1,2,2,普通活跃用户,0.08,低风险
50246,1,3.0,Phone,3,18.0,Single,2,Female,3.0,1.0,15.0,0.0,Household,2,4,0,0.0,127.16,5,1,1,511,低价值用户,2,2,0,2,2,普通活跃用户,0.94,高风险
50247,0,9.0,Phone,1,29.0,Single,3,Male,2.0,1.0,16.0,2.0,Household,10,2,0,1.0,122.01,5,1,1,511,低价值用户,2,2,1,2,2,普通活跃用户,0.05,低风险
50248,0,8.0,Mobile Phone,1,15.0,Single,4,Male,3.0,1.0,19.0,0.0,Laptop & Accessory,10,4,0,1.0,165.4,5,1,3,513,低价值用户,0,2,1,3,1,新用户,0.05,低风险
50249,0,3.0,Phone,1,6.0,Married,3,Male,2.0,1.0,11.0,4.0,Mobile Phone,2,4,0,0.0,138.16,3,1,1,311,低价值用户,2,1,1,4,2,普通活跃用户,0.16,低风险
50250,0,1.0,Mobile Phone,3,15.0,Single,3,Male,3.0,1.0,16.0,7.0,Laptop & Accessory,2,2,0,1.0,152.53,2,1,2,212,低价值用户,0,2,1,3,1,新用户,0.02,低风险
50251,0,22.0,Phone,1,13.0,Single,4,Male,2.0,1.0,24.0,0.0,Fashion,9,3,0,1.0,145.0,5,1,2,512,低价值用户,2,2,1,0,2,普通活跃用户,0.15,低风险
50252,0,24.0,Phone,3,20.0,Divorced,3,Female,2.0,1.0,11.0,7.0,Laptop & Accessory,5,2,0,0.0,149.36,2,1,2,212,低价值用户,2,0,0,3,2,普通活跃用户,0.04,低风险
50253,0,9.0,Phone,1,14.0,Divorced,3,Female,3.0,2.0,13.0,2.0,Household,5,3,0,1.0,125.43,5,2,1,521,普通用户,2,0,0,2,2,普通活跃用户,0.01,低风险
50254,1,3.0,Pad,3,25.0,Single,2,Male,3.0,1.0,13.0,4.0,Laptop & Accessory,9,2,1,1.0,153.04,3,1,2,312,低价值用户,1,2,1,3,1,新用户,0.92,高风险
50255,0,28.0,Mobile Phone,1,8.0,Single,3,Female,3.0,1.0,13.0,2.0,Grocery,3,2,1,1.0,266.59,5,1,5,515,低价值用户,0,2,0,1,3,低价值用户,0.0,低风险
50256,0,3.0,Phone,3,16.0,Married,3,Female,3.0,1.0,12.0,3.0,Laptop & Accessory,2,3,1,0.0,142.6,4,1,2,412,低价值用户,2,1,0,3,2,普通活跃用户,0.04,低风险
50257,0,3.0,Phone,3,14.0,Divorced,3,Male,3.0,1.0,18.0,0.0,Household,2,4,0,1.0,124.76,5,1,1,511,低价值用户,2,0,1,2,2,普通活跃用户,0.25,中风险
50258,1,3.0,Pad,1,9.0,Single,3,Male,3.0,1.0,22.0,4.0,Household,1,5,0,0.0,131.02,3,1,1,311,低价值用户,1,2,1,2,2,普通活跃用户,0.78,高风险
50259,0,9.0,Phone,1,17.0,Divorced,3,Female,2.0,1.0,13.0,2.0,Household,2,4,0,1.0,122.44,5,1,1,511,低价值用户,2,0,0,2,2,普通活跃用户,0.01,低风险
